id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7fkXzzIVo98CgjOkpd9H0V,0.447,0.20600000000000002,3,-11.75,1,0.0519,0.956,4.56e-06,0.107,0.327,66.734,240791,4
07O3JR3PRzTaNwYwNFpxDe,0.486,0.267,7,-11.511,0,0.0535,0.8690000000000001,0.0,0.156,0.21,75.664,237339,4
4qMu6LIImRJVbxB70bdFJj,0.618,0.292,7,-10.825999999999999,0,0.0422,0.7559999999999999,0.0,0.114,0.486,144.963,211760,4
5GT8b1dFaOWFF5twsmSOYx,0.595,0.608,5,-5.303,0,0.0373,0.358,0.0,0.0843,0.452,60.878,175061,4
0Bk7mrbKzHMTfmJrXAJ5Jg,0.47700000000000004,0.546,7,-6.893,1,0.0284,0.0735,0.0,0.0727,0.124,126.11200000000001,326162,4
1almCHdsfikRPfVB9VrEdT,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,185200,4
72C7aUQECOhNtnD0AC36ua,0.512,0.754,0,-6.031000000000001,1,0.055,0.135,0.0,0.0881,0.336,147.89,201693,4
5hwh37sTi84MVhCBMWzhGE,0.47700000000000004,0.242,8,-9.162,1,0.0529,0.9279999999999999,0.0,0.0818,0.488,43.50899999999999,207973,4
5NRl32BO29q8xtWFvOlHZE,0.38799999999999996,0.37200000000000005,6,-5.72,1,0.0468,0.9279999999999999,0.0,0.146,0.285,89.70100000000001,254507,4
5Cv1xqpyciZZuHHR7xr2l0,0.62,0.28800000000000003,4,-9.431000000000001,1,0.12300000000000001,0.8009999999999999,0.0,0.344,0.691,100.385,184468,4
41WTP0gosjYD74B06uS2tL,0.531,0.34700000000000003,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,224743,4
7tTRP2vA00uScZ4SjB3ZQZ,0.631,0.609,1,-7.394,1,0.0886,0.565,0.0,0.635,0.38,119.63600000000001,198351,4
3FN40c3kn4fG46JcrGBYD7,0.579,0.292,0,-9.232000000000001,1,0.0305,0.722,1.63e-06,0.10800000000000001,0.145,122.363,274587,4
1NNnmmBEaId0uoWfvtNd8F,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.354,0.456,166.59799999999998,200000,4
4L2K7JKseFCBoHMZEAszW0,0.435,0.155,1,-8.948,1,0.046,0.873,0.0,0.107,0.0935,128.532,287693,3
76vWvM44jeCgBKryBaLcqe,0.674,0.449,4,-6.706,0,0.0317,0.5660000000000001,0.0,0.133,0.159,123.932,190072,4
7IL3UOlcJ6nmcCMwpnlfcA,0.545,0.45799999999999996,5,-4.6,0,0.0279,0.36700000000000005,0.0,0.11800000000000001,0.16399999999999998,79.943,236360,4
06DaCxeg3IUMcxDkKEyQKf,0.5529999999999999,0.507,11,-6.24,1,0.0304,0.473,0.0,0.10800000000000001,0.57,83.09299999999999,187027,4
2ELVVIbpucfOqGFC21Q4yR,0.525,0.439,0,-6.596,1,0.0259,0.6579999999999999,0.0,0.0636,0.23800000000000002,84.956,229640,4
0P3wANnHa96Q7qOBzZrvD5,0.695,0.359,0,-7.676,1,0.0535,0.8490000000000001,0.0,0.102,0.389,85.93,198550,4
5sF7hdYvhrcgNq8NZjfK8L,0.405,0.111,0,-11.879000000000001,1,0.0369,0.9640000000000001,4.3700000000000005e-05,0.0872,0.21899999999999997,116.86,189475,4
6PmhCEPMjhSo9j8hz767xy,0.483,0.271,10,-10.981,1,0.0569,0.835,0.0,0.13,0.134,86.85600000000001,204205,4
4k5FaS9QHmeJNu7kDNkLnO,0.387,0.473,10,-6.93,1,0.0345,0.461,5.04e-05,0.0839,0.261,200.764,215840,4
5CRVwXGikmqzoRO6q7FeAg,0.565,0.245,5,-9.132,1,0.0262,0.7809999999999999,0.0,0.0998,0.307,75.055,230320,4
2xdQMKQ0ZO1O6WtAImKmYK,0.54,0.265,11,-9.852,1,0.027000000000000003,0.887,0.0,0.111,0.253,94.919,182216,4
3gwJhiaCPcdLgPePwxPd1S,0.746,0.174,7,-8.717,0,0.0507,0.9440000000000001,0.0,0.0995,0.314,132.175,238089,4
49wZPjRR4RbW09m3yNOVzq,0.534,0.209,5,-11.883,0,0.034,0.8370000000000001,8.36e-05,0.111,0.29100000000000004,145.697,166027,4
0UlguQTHxZSh4NKDMpQATl,0.47600000000000003,0.255,6,-8.522,1,0.0338,0.792,0.0,0.114,0.12,145.67,264657,4
5Os0ngycjWDGDmIM6jWDN5,0.483,0.209,8,-10.770999999999999,1,0.0324,0.777,0.0,0.114,0.184,78.248,247692,4
1XczdQt6RKNkEQfPqUsi3q,0.18899999999999997,0.42700000000000005,0,-9.08,1,0.0449,0.113,0.0923,0.057999999999999996,0.158,187.21200000000002,306600,3
3g2koMSfvsAGKcBAHyFtUF,0.5529999999999999,0.27399999999999997,1,-12.564,1,0.0379,0.7979999999999999,7.13e-06,0.10300000000000001,0.20800000000000002,86.67200000000001,186584,4
4ptDJbJl35d7gQfeNteBwp,0.489,0.314,7,-9.245,0,0.0331,0.7490000000000001,0.0,0.113,0.607,124.234,198713,4
3CRtbOoAP82y0VbPO5j1ft,0.496,0.27,10,-9.932,1,0.0361,0.843,0.0,0.114,0.23399999999999999,121.52,208987,4
5b5TFxOActpzojAUxDwP92,0.547,0.233,9,-9.212,1,0.0435,0.853,0.0,0.335,0.331,96.43299999999999,173901,4
2TmLZLv57mW4OA3Il1ULsf,0.682,0.175,1,-8.687999999999999,1,0.0313,0.847,3.21e-05,0.10099999999999999,0.223,112.661,260004,4
22uyZjmZR0DX8FyrIwQl35,0.43700000000000006,0.301,0,-8.519,1,0.0384,0.645,0.0,0.11699999999999999,0.203,126.016,219000,4
5EKm2REw8HdwoadlQKffFJ,0.365,0.48700000000000004,1,-9.919,1,0.033,0.778,0.247,0.147,0.19899999999999998,130.025,184740,3
3qbzLMM4YTDXoFTSsxFQgE,0.616,0.302,7,-8.767000000000001,0,0.0619,0.92,7.83e-06,0.165,0.205,135.187,132201,4
1Pw5C4N6Fn5E4mGCxmbbVa,0.4,0.564,10,-7.444,1,0.0523,0.693,0.0,0.0863,0.483,99.26899999999999,211240,4
3ioJ2eGWcONEvna37MpsiE,0.41,0.462,8,-7.534,1,0.0515,0.5,0.0,0.0975,0.354,139.861,191308,3
3UNuVVGosJLfLCsWHEhr5U,0.32,0.295,2,-11.263,1,0.052000000000000005,0.691,0.0,0.129,0.171,177.4,255205,3
6nIE1oCE4udqMGv3bqVNVb,0.515,0.7140000000000001,0,-4.516,1,0.0348,0.28600000000000003,0.0,0.11800000000000001,0.495,155.954,188547,4
0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023000000000003,1,0.045,0.935,0.0038399999999999997,0.38799999999999996,0.08199999999999999,79.764,242652,3
5nNTGNbxS30PX6sZpYh9hJ,0.426,0.22399999999999998,6,-8.683,1,0.0391,0.948,0.0,0.11199999999999999,0.39899999999999997,85.728,230480,5
5Gi9PNrnsQHCnI5EYelkIG,0.385,0.0596,7,-22.701,1,0.0441,0.96,0.0491,0.276,0.318,58.568000000000005,280000,4
7xpraKSakDJ6WWgjQEtvgT,0.512,0.5589999999999999,1,-5.497999999999999,1,0.0253,0.0843,0.0,0.0696,0.193,85.01700000000001,226330,4
0mel2N9Ws9r4yLQn5QE21Y,0.653,0.37799999999999995,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,201000,4
6FW6JfPbLov2pOFMsEbSgh,0.612,0.359,4,-6.335,0,0.0297,0.929,0.000425,0.113,0.243,105.075,201300,4
1N7YeVU0ZwAFbOhwM61ef6,0.578,0.6940000000000001,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,220850,4
1afyMOxQCyfxUOSrCkStsy,0.528,0.271,8,-8.771,0,0.0354,0.93,0.0014,0.0956,0.221,127.87200000000001,233640,4
3GnXR8uG3BlYRjkx9PSAlr,0.669,0.138,10,-13.504000000000001,0,0.0534,0.7659999999999999,0.0,0.0924,0.561,152.67600000000002,166217,4
4qPtIDBT2iVQv13tjpXMDt,0.45299999999999996,0.377,1,-8.466000000000001,1,0.0896,0.635,1.8000000000000001e-06,0.099,0.222,149.95,162732,4
1ykZSHabGHpaX7MQ1oJwZ2,0.478,0.213,10,-7.733,1,0.0333,0.904,0.0,0.129,0.264,73.66199999999999,233848,4
0YHzFtwuNcxpMcvJwiLAgW,0.7609999999999999,0.703,1,-5.852,0,0.0648,0.0244,0.000579,0.0761,0.313,100.00299999999999,204515,4
0Rm2G83ELwkuEgpHlJcBPn,0.406,0.0307,0,-17.636,1,0.04,0.951,0.0,0.0984,0.245,136.716,173500,4
5cBjZGgtUcX5gjnrswWF6h,0.653,0.198,1,-10.538,1,0.0295,0.9329999999999999,0.0,0.12,0.28600000000000003,100.16799999999999,196213,4
0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,1,0.0378,0.9690000000000001,0.267,0.6409999999999999,0.1,86.99700000000001,208212,3
6YOOCjjIb0pBZXbJjYgUlP,0.595,0.18,9,-11.390999999999998,1,0.0298,0.89,0.0,0.113,0.261,79.922,188736,3
0eOrZh0eXsw99k8gFJUpq5,0.396,0.39799999999999996,11,-6.15,1,0.0412,0.88,0.0,0.203,0.305,89.01700000000001,289756,4
4pjNeKzXQcoYRdNDgdrwyR,0.542,0.316,2,-6.189,1,0.0374,0.795,0.0,0.096,0.58,140.869,241613,5
1ZWLWVqeEMWMKTlteS0yLH,0.546,0.657,1,-4.787,1,0.0332,0.0928,0.0,0.11900000000000001,0.361,133.188,196933,4
3HPpOFmDibEO06Z2q4ZN5u,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.12300000000000001,0.0398,148.835,314663,4
6jApoxmm4K0yhJlSBONwjz,0.638,0.25,4,-5.854,0,0.0403,0.865,0.0,0.11,0.319,98.367,193015,4
4KlL5Bwlm4yHYxr0B2rHci,0.444,0.179,1,-12.937999999999999,1,0.0396,0.9520000000000001,0.00056,0.107,0.11900000000000001,72.255,193080,4
1ophi6jCPs6FkGgUFYmhfQ,0.306,0.248,1,-11.210999999999999,1,0.0596,0.8959999999999999,0.0,0.10400000000000001,0.392,74.374,187795,4
6dVa7xk5dOoT6pOkDw1TMH,0.493,0.636,10,-5.894,1,0.049,0.341,0.0,0.201,0.228,120.13600000000001,201980,4
0xRO7EKgYKVB8zKIoiXMDD,0.353,0.185,0,-12.557,1,0.0388,0.92,0.0244,0.106,0.175,118.46700000000001,236850,4
7gXiPiffMrqPe3Q1vzD6uM,0.529,0.29,0,-10.739,1,0.0293,0.745,0.0,0.359,0.28600000000000003,75.014,296573,4
51BeD63tJvcigYkbVjIecl,0.596,0.578,5,-5.242000000000001,1,0.03,0.39299999999999996,0.0,0.141,0.18600000000000003,132.069,324667,4
0q46sHIWqtRAuKzZrimbqt,0.616,0.185,0,-14.085,1,0.0307,0.804,0.00159,0.146,0.204,125.995,232203,4
5bxDmeaOyJQP8ZJmumcGeL,0.501,0.462,3,-6.598,1,0.0277,0.753,0.0,0.11699999999999999,0.361,137.922,290665,4
1MFmvIDW11eY3Y9nlFWS26,0.431,0.374,0,-8.731,1,0.03,0.37,0.0,0.12300000000000001,0.175,128.127,330000,4
3ayrHkyorPEpeOBvZ76SwG,0.363,0.233,7,-11.530999999999999,1,0.0499,0.9009999999999999,4.79e-06,0.109,0.341,77.378,237000,4
5FGzM47D9MUa0y7qb2D0Ix,0.565,0.455,4,-6.632000000000001,1,0.0346,0.56,0.0,0.115,0.182,139.95600000000002,233360,4
4FOydQ5IdqmdeBgG9vFbPg,0.505,0.401,10,-7.869,1,0.0282,0.613,8.69e-06,0.11,0.125,143.864,334240,4
7kzTPvlobadFpbD7cdmzYf,0.606,0.151,2,-16.006,1,0.0304,0.789,1.14e-06,0.122,0.322,81.95,318293,3
56mzU03ZesV0iRroHR2K04,0.486,0.504,5,-7.191,1,0.0279,0.688,0.00072,0.141,0.125,122.794,238133,4
03m5ynXvoV7XkMKQUvtYgy,0.41700000000000004,0.654,8,-6.321000000000001,1,0.0326,0.691,0.0,0.10400000000000001,0.265,154.001,298427,4
2MWEmVj30mIJDHTzj0mleS,0.35,0.424,0,-7.127999999999999,1,0.0343,0.73,0.0,0.107,0.358,128.07399999999998,303745,4
3YW82LtENbvme3mOkgsPxI,0.528,0.413,2,-7.062,1,0.0265,0.727,0.0,0.106,0.28600000000000003,90.023,290988,4
6rvSliUoMf9GU9vxAR7nPH,0.46,0.349,11,-9.966000000000001,1,0.0332,0.5660000000000001,0.0,0.10800000000000001,0.19899999999999998,138.713,307213,4
2jlT98PnJTq5uwo8AdTpa7,0.545,0.507,2,-7.9639999999999995,1,0.0279,0.49200000000000005,0.0,0.135,0.151,124.041,280653,4
5ToWBPyhCmA6mh1hwhn7dG,0.387,0.147,11,-12.913,1,0.0355,0.946,0.0,0.138,0.35700000000000004,84.34899999999999,218302,4
3lfZCMECn27muRpluTuFWQ,0.418,0.284,3,-12.694,1,0.0454,0.736,0.0,0.14300000000000002,0.273,130.20600000000002,259054,4
16o2AmA4xxtE3vMGl3zi0W,0.39899999999999997,0.34700000000000003,2,-7.872000000000001,1,0.0299,0.87,0.0,0.106,0.257,129.06,219511,4
7mCr6Rn5jx04Fisvts97Z3,0.522,0.38299999999999995,4,-10.962,1,0.0285,0.7140000000000001,1.67e-05,0.106,0.332,150.018,256000,4
5CaJqFrwwETLGQmPlev1Ie,0.366,0.29100000000000004,5,-9.977,1,0.0338,0.903,2.07e-05,0.127,0.0907,76.617,301667,4
3g8JT6dLKqF2X3rtEBZtEt,0.45399999999999996,0.462,9,-7.847,1,0.027999999999999997,0.606,0.0,0.141,0.263,79.995,282368,4
6C9w3NKP7yKqGLBP09iEL4,0.5329999999999999,0.359,9,-9.45,1,0.0314,0.19,0.0,0.11800000000000001,0.165,120.85799999999999,235840,4
2HVlPD7l46qVItJl26XsLi,0.501,0.314,8,-7.1129999999999995,1,0.0317,0.894,0.0,0.107,0.248,80.832,333549,4
5slWq6EooWDJmkTlw0dr55,0.484,0.35100000000000003,1,-10.075,0,0.0382,0.31,1.56e-05,0.20800000000000002,0.151,80.043,281560,4
21mDCBcdMFapVRFxO3rzn0,0.405,0.255,2,-10.085,1,0.0368,0.867,0.0,0.0992,0.183,127.45100000000001,310558,4
4IuXOBMIhI8LgpJTSl7Cgo,0.433,0.638,0,-2.662,1,0.0296,0.0124,0.0,0.0833,0.214,155.99,346282,4
2XqJL0Fsb7HoH6fPJMqbej,0.486,0.506,6,-7.9670000000000005,1,0.0343,0.586,0.0,0.0841,0.485,79.914,307093,4
4XrWar13kLO1jr535AzKrQ,0.439,0.521,3,-6.803999999999999,1,0.0352,0.268,0.0,0.36200000000000004,0.128,127.95700000000001,320400,4
20eQ3szxVA3Ulq9Mgvu3yM,0.426,0.505,7,-6.7410000000000005,1,0.0273,0.687,1.97e-06,0.122,0.239,147.007,259040,4
65gHkRhglnCb9pjlRHnqb3,0.281,0.284,8,-11.452,1,0.0314,0.8540000000000001,0.0,0.205,0.24,147.157,224427,4
2nnsEg2pjJLXjhoeFPscfa,0.273,0.455,4,-8.439,1,0.0664,0.889,0.0,0.0841,0.325,184.28900000000002,281935,4
64M3PN41vi6HgitUJvSzrx,0.531,0.47,5,-9.238999999999999,1,0.0305,0.627,0.0,0.10099999999999999,0.214,120.68,256840,4
3CE1HoJJ0FVKo7JHsWIuvC,0.505,0.63,2,-6.803999999999999,1,0.125,0.5529999999999999,0.0,0.22899999999999998,0.375,139.71200000000002,230571,4
2V5hQ8SsGGSEuH9iampamb,0.5529999999999999,0.41100000000000003,4,-8.665,1,0.0353,0.7070000000000001,0.0,0.0774,0.231,119.92299999999999,287507,4
3urogUGoBidulMDDoucJBB,0.473,0.41,1,-10.925,1,0.043,0.603,7.06e-06,0.109,0.151,113.67399999999999,250482,4
2CTAAr1Hd21pEvyjxUHHGC,0.36,0.33399999999999996,5,-8.512,1,0.0306,0.858,2.1000000000000002e-06,0.0951,0.13699999999999998,130.637,268507,4
4eZxSOV6ZuRJ3GEGoqenwq,0.47700000000000004,0.45299999999999996,5,-8.976,0,0.0376,0.755,0.0,0.146,0.271,133.91,330867,4
0Uf0SvwUrf02ucIt1d0Wos,0.355,0.0962,9,-14.729000000000001,1,0.0395,0.956,1.76e-05,0.0866,0.201,144.58,260878,4
2oZJWtQZ6CLPHHsnUhC3IY,0.5379999999999999,0.299,10,-9.097000000000001,1,0.027000000000000003,0.892,0.00124,0.111,0.37,76.04899999999999,307507,4
1v0WT8Lta6O9m8KuhbSUpI,0.67,0.518,7,-7.53,1,0.0278,0.5379999999999999,0.0,0.111,0.195,112.006,272973,4
6JaqMhxJdkeJuKYttQtuh6,0.46299999999999997,0.428,1,-8.552999999999999,1,0.0349,0.6920000000000001,0.0,0.0857,0.132,119.835,307937,4
2QVgTr1m0cOoPftywjlWVc,0.451,0.386,9,-5.039,1,0.0314,0.4,5.18e-05,0.1,0.21,80.26,352333,4
7p5spp7JccLpQtappEug3l,0.341,0.332,8,-9.562000000000001,1,0.033,0.8,5.15e-06,0.0897,0.245,71.684,271115,4
5YAiIE4ZGVFdK3LexsFej6,0.39899999999999997,0.327,6,-9.787,1,0.0397,0.726,0.0,0.0984,0.149,123.846,294208,4
1BvFDNVykJHkTeZGQkcIAd,0.512,0.564,9,-5.473,1,0.0297,0.23,0.0,0.319,0.18899999999999997,118.022,284987,4
4vBoopG4WzohMju1GUmwoi,0.42200000000000004,0.366,7,-7.181,1,0.0333,0.728,0.0,0.11199999999999999,0.22399999999999998,80.197,299347,4
34sJGyPBW2T6s3uA030BMq,0.35200000000000004,0.518,11,-8.585,1,0.0417,0.41200000000000003,0.0,0.107,0.276,139.235,272940,4
0V6JWLTfk12dGL0WVh9yYP,0.35,0.521,8,-7.486000000000001,1,0.0346,0.698,1.9699999999999998e-05,0.114,0.261,133.622,286240,4
5cU1SBskKzTPhfLSJamzWx,0.457,0.428,4,-8.132,1,0.0268,0.586,0.0,0.0923,0.22899999999999998,82.859,298067,4
6LunoYd3xpZ19sICOXS8Xd,0.53,0.43200000000000005,11,-10.677999999999999,1,0.0472,0.39899999999999997,7.81e-06,0.113,0.18600000000000003,182.842,261250,4
2IfSPLPDW6RGosdB5huwAA,0.551,0.40299999999999997,4,-8.391,1,0.0307,0.237,0.0,0.165,0.162,136.02,258866,4
0gbSZhHZDVAoxtFzqxL4LD,0.522,0.166,7,-14.42,1,0.0339,0.922,0.000103,0.261,0.435,145.643,211827,4
632VyMrvhsHIsO4zq9khts,0.335,0.326,0,-7.223,1,0.0331,0.948,0.0,0.0619,0.326,169.267,318499,4
29Sq4GBX1tf0LR1iIRwWX5,0.552,0.18,0,-15.239,1,0.0309,0.9209999999999999,0.0,0.0844,0.28300000000000003,75.969,303947,4
4bUXlEJRyV5YGERzh7AHuy,0.311,0.32899999999999996,3,-10.591,1,0.0361,0.879,0.0,0.11,0.235,89.385,254644,4
0sF71FvhMGSXzvn5WXq0k9,0.617,0.34700000000000003,7,-6.975,1,0.03,0.787,0.0,0.0603,0.188,130.184,281573,4
1nILhdgfPIaFUlvTNUtn9P,0.265,0.249,0,-14.032,1,0.0318,0.79,0.00231,0.19899999999999998,0.133,146.933,250480,4
3FNYr7YxoVZxprFr1tfMFM,0.23600000000000002,0.19699999999999998,10,-12.847000000000001,1,0.0417,0.813,2.12e-06,0.0946,0.259,77.536,311024,4
6c0cc99NWg4aTn3ZN40aCM,0.34600000000000003,0.45,10,-6.568,1,0.0315,0.674,0.0,0.11,0.217,134.66,275800,4
0kuKQQMx6L3efJuRVTgWQb,0.586,0.19699999999999998,2,-14.649000000000001,1,0.0307,0.847,3.36e-06,0.0515,0.299,95.529,310295,4
2myX6RzEVRQw0NlhcCTYYc,0.514,0.418,2,-9.052999999999999,1,0.0619,0.355,0.0,0.0604,0.147,117.705,255111,4
1aQdSw1B6uOBErzNN6jsXx,0.561,0.205,11,-12.655999999999999,1,0.0354,0.976,0.0,0.0701,0.335,124.891,271773,4
7z2M7DsEjZjwXBkWG3zd21,0.434,0.391,4,-8.016,1,0.0341,0.755,0.0,0.109,0.28300000000000003,139.972,289067,4
0o9XsvHqGY2L8E6LRztDv1,0.551,0.36700000000000005,2,-7.907,1,0.0291,0.609,0.0,0.172,0.205,119.84200000000001,261880,4
0nxYAnXVc8stk8bLPsHQkE,0.48200000000000004,0.402,2,-9.543,1,0.0292,0.299,0.0,0.21899999999999997,0.106,131.821,301853,4
2gZJu9R8321ZIqZGRscepj,0.594,0.41,7,-7.756,1,0.0286,0.18899999999999997,8.99e-06,0.11699999999999999,0.182,119.925,238586,4
1ypAChj2ToL5H0h7xhvkAP,0.424,0.153,9,-15.222999999999999,1,0.0391,0.9470000000000001,0.000132,0.11800000000000001,0.301,139.42600000000002,251989,4
5AI9vJ8S0wtuqJNrgH1Oyi,0.32799999999999996,0.449,10,-6.529,1,0.0514,0.86,0.0,0.106,0.325,78.206,266558,4
6OAUhxFZzaRHHC8XiuIkvb,0.366,0.28,8,-7.394,1,0.033,0.884,1.82e-06,0.129,0.258,128.895,232853,4
4OHaQq5eqpRgCqgVY3MpQY,0.585,0.42200000000000004,2,-7.447,1,0.0282,0.493,0.0,0.0963,0.17300000000000001,131.912,266333,4
1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,158571,4
3Vtl4Xc9cKVs1UoenXtScn,0.757,0.614,4,-6.827999999999999,1,0.126,0.47200000000000003,0.0,0.161,0.616,90.523,200865,4
1iQDltZqI7BXnHrFy4Qo1k,0.619,0.45899999999999996,7,-5.782,0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803,184280,4
6JqYhSdTE4WbQrMXxPH5cD,0.742,0.6779999999999999,5,-4.605,0,0.192,0.0698,0.0,0.151,0.927,115.05,135521,4
3FUWD1PXnb6wxRpxqEp1zc,0.84,0.193,8,-11.186,1,0.0696,0.182,0.0,0.17300000000000001,0.204,99.99,182400,4
0WKmVAD4VWk5EdTyCFILi4,0.813,0.601,11,-7.5520000000000005,0,0.11599999999999999,0.18899999999999997,0.0002,0.426,0.855,118.98100000000001,177479,4
0HIQTdxeEgAim6XGO31tGl,0.547,0.6759999999999999,1,-5.169,1,0.15,0.0548,0.0117,0.0662,0.7290000000000001,173.965,145147,4
0zEKfIm5b8EUcDM3qoPXKX,0.606,0.775,0,-6.037999999999999,0,0.04,0.0086,0.498,0.305,0.508,140.013,258547,4
4bE6D10MEtSdDt1lxXgTro,0.726,0.657,10,-7.066,0,0.0327,0.00765,0.000248,0.0975,0.629,114.99600000000001,235707,4
5Ti99QiUdIwe0xG4gS22FL,0.6409999999999999,0.8420000000000001,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,278769,4
7tsHqxfepei1AdLjy93XIv,0.639,0.531,4,-5.531000000000001,1,0.0277,0.282,1.45e-06,0.111,0.318,112.926,178457,4
3R73KpLHE2UEQZPYcqJh9U,0.547,0.7559999999999999,8,-6.2379999999999995,1,0.321,0.0154,0.0,0.13,0.371,186.06,208182,4
78IGDfiO57RIAYSV3LfaGa,0.41600000000000004,0.628,0,-6.0520000000000005,1,0.17600000000000002,0.7929999999999999,0.0,0.0774,0.40399999999999997,78.101,208092,1
7iTwzSe2fg5xYwCgXXFkEe,0.9359999999999999,0.353,11,-12.17,1,0.0458,0.691,2.7300000000000003e-05,0.133,0.863,124.964,181000,4
5zkZff8E84umaBtOMO5ZQi,0.65,0.527,5,-7.465,0,0.532,0.132,0.0,0.0902,0.705,120.094,181975,5
3dFj5uaJiP7I9Dz4OTN8wk,0.6709999999999999,0.721,5,-7.377999999999999,1,0.0384,0.131,0.376,0.19899999999999998,0.44799999999999995,118.04299999999999,217271,4
1dS91GGSKkkpIwKnEM4n8j,0.6559999999999999,0.574,9,-7.66,0,0.0808,0.00235,0.527,0.713,0.251,119.49799999999999,213138,4
3TTWpDAiJfyoJDd5v2F8C3,0.789,0.49,2,-6.587999999999999,1,0.0392,0.784,0.000598,0.11199999999999999,0.8690000000000001,140.034,180000,4
2o6dL3brUkkiuFRdrLfdG7,0.738,0.696,1,-3.59,1,0.0305,0.0236,9.09e-05,0.33799999999999997,0.892,101.98899999999999,217136,4
7Ea5tyMeUFOvtJbXsqqtdm,0.569,0.738,2,-5.739,1,0.0374,0.102,0.0117,0.0996,0.242,94.96700000000001,217853,4
18ZjYJcgFWiBhnvFzh5m3N,0.737,0.721,0,-5.457999999999999,1,0.0541,0.278,1.24e-05,0.0919,0.353,100.038,209000,4
2xzefshjUCbnclKWe6KStt,0.655,0.625,7,-7.276,1,0.0771,0.0211,0.0013599999999999999,0.182,0.516,82.99600000000001,216613,4
7njzY44c9xIbh8igjEd9K8,0.731,0.745,1,-5.846,1,0.0293,0.000519,0.0016699999999999998,0.0679,0.7340000000000001,115.01100000000001,251322,4
2MDLioU5AzJf5uA48lxk2t,0.77,0.688,5,-5.547000000000001,0,0.0362,0.307,0.026000000000000002,0.102,0.51,114.99,169184,4
1BzdE75pSHlsqF2roxxEWk,0.687,0.35200000000000004,8,-8.229,1,0.0759,0.626,0.000151,0.133,0.155,122.955,156213,4
1MboFNLuzrmG98WWcoam6B,0.7190000000000001,0.7070000000000001,9,-8.217,1,0.266,0.0271,0.00865,0.14800000000000002,0.071,197.942,157215,4
5NDrYaYzObrqyNsYmfTdxK,0.667,0.486,1,-10.377,0,0.0351,0.667,0.00321,0.0492,0.9279999999999999,199.729,170400,4
6ZahaGPhyiXTi1pLEtGM6e,0.648,0.727,0,-3.7910000000000004,1,0.142,0.22899999999999998,0.0,0.17,0.6890000000000001,160.024,175067,4
4gSEZ8dkB4GrrIowsib0l9,0.92,0.647,0,-8.552999999999999,1,0.11900000000000001,0.45899999999999996,0.00855,0.0766,0.259,105.01100000000001,188857,4
4Il330n53GprIcAO2GzwTN,0.604,0.49200000000000005,4,-5.207000000000001,0,0.0288,0.007490000000000001,0.0,0.11,0.385,121.125,208387,4
7pBrj5rt4SSxXwFKOyZfHR,0.688,0.5820000000000001,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,224661,4
2QIvCZTFVnky13XShl1zWJ,0.68,0.6579999999999999,1,-5.356,1,0.0535,0.08199999999999999,0.0324,0.109,0.278,128.921,213788,4
3TgMcrV32NUKjEG2ujn9eh,0.618,0.8370000000000001,1,-5.337999999999999,1,0.0304,0.000254,0.00037799999999999997,0.0618,0.526,121.227,248336,4
35cr60GvlqBVchNX7fBqyo,0.687,0.74,5,-4.829,1,0.0403,0.00856,4.39e-05,0.259,0.243,111.01,255397,4
6UJUkIobRl4M2EIxOLZVti,0.763,0.524,0,-7.725,1,0.0759,0.0249,0.00013700000000000002,0.11699999999999999,0.41100000000000003,93.99799999999999,253330,4
447cuOH8DHy18QtQHzcbgc,0.86,0.5660000000000001,9,-6.26,1,0.0724,0.364,0.0428,0.0863,0.6629999999999999,132.029,211392,4
68xBP3GnZuYEDlN4usyp4G,0.79,0.46799999999999997,6,-7.152,0,0.0534,0.284,0.00203,0.0735,0.606,98.014,188963,4
32T61xmNSIXhGkEszzs0t8,0.6990000000000001,0.583,6,-9.731,0,0.0357,0.05,0.00029,0.091,0.484,109.001,193762,4
297rZsBEjFw9d0Gl3iBLnd,0.701,0.529,7,-12.242,0,0.147,0.82,0.0011300000000000001,0.249,0.5770000000000001,138.216,146390,4
5IrKXci1IzuUEowWOhTv8o,0.531,0.675,0,-3.281,1,0.33,0.121,0.0,0.327,0.799,177.953,186046,4
706J9prVXY8vZHhp9VGiBE,0.6859999999999999,0.539,0,-8.623,1,0.0349,0.131,1.9399999999999997e-05,0.11599999999999999,0.18600000000000003,115.98700000000001,217285,4
